1.46; 11.5158; -1.06249e-06
1.48; 5.16544; -1.54258e-06
1.5; 7.28331; -1.43727e-07
1.52; 5.39839; -6.34807e-07
1.54; 3.9572; 8.45289e-07
1.56; 6.60315; 1.20361e-06
1.58; 6.42236; 8.44661e-07
1.6; 3.90294; -6.48716e-07
1.62; 5.44881; -1.76095e-06
1.64; 11.8018; -1.34658e-06
1.66; 6.32776; 8.52573e-07
1.68; 2.82914; 2.37595e-06
1.7; 4.61988; 1.88861e-06
1.72; 5.79127; -1.13131e-06
1.74; 7.79078; -2.88525e-06
1.76; 7.95235; -1.98315e-06
1.78; 7.19952; 1.11741e-06
1.8; 5.64037; 2.66494e-06
1.82; 6.2893; 1.71155e-06
1.84; 5.39372; -4.21778e-07
1.86; 3.40582; -1.8111e-06
1.88; 6.523; -1.70238e-06
1.9; 6.90933; -3.98128e-07
1.92; 8.01645; 1.10664e-06
1.94; 6.97081; 1.63572e-06
1.96; 4.60412; 6.28361e-07
1.98; 4.40519; -5.63163e-07
2; 5.75195; -8.48853e-07
2.02; 6.90095; -4.26453e-07
2.04; 4.49664; -2.04367e-07
2.06; 8.30567; -1.11802e-07
2.08; 7.9928; 3.6325e-07
2.1; 5.35456; 7.88205e-07
2.12; 4.97082; 5.46943e-07
2.14; 5.3064; -2.57722e-07
2.16; 6.03163; -7.89204e-07
2.18; 6.88977; -6.26987e-07
2.2; 8.73506; -2.44076e-08
2.22; 5.45423; 5.36809e-07
2.24; 5.25971; 6.35934e-07
2.26; 6.63323; 2.09536e-07
2.28; 5.31467; -3.03139e-07
2.3; 4.73085; -5.0215e-07
2.32; 5.9145; -2.49573e-07
2.34; 7.68144; 1.24933e-07
2.36; 7.05449; 3.153e-07
2.38; 6.3179; 1.98725e-07
2.4; 4.90215; -2.54975e-08
2.42; 4.14875; -1.73603e-07
2.44; 6.58808; -1.08146e-07
2.46; 6.74925; 2.42143e-08
2.48; 6.66322; 7.51391e-08
2.5; 6.64296; 1.42406e-08
2.52; 6.52394; -2.41693e-08
2.54; 6.21359; 5.26189e-09
2.56; 5.58756; 2.25702e-08
2.58; 5.70905; -3.08057e-08
2.6; 5.15263; -5.66623e-08
2.62; 7.76283; 1.01911e-08
2.64; 7.45334; 1.02148e-07
2.66; 5.76077; 6.13952e-08
2.68; 5.45943; -5.73526e-08
2.7; 5.5099; -1.21242e-07
2.72; 5.65404; -5.70983e-08
2.74; 5.66662; 4.82004e-08
2.76; 7.03323; 1.04997e-07
2.78; 6.1419; 8.63258e-08
2.8; 6.39872; -1.86068e-10
2.82; 6.49065; -9.16014e-08
2.84; 5.17473; -1.16461e-07
2.86; 5.07937; -4.07496e-08
2.88; 6.22393; 6.74386e-08
2.9; 7.14543; 1.07894e-07
2.92; 6.53046; 6.42067e-08
2.94; 6.6281; -1.94331e-08
2.96; 6.29293; -7.17637e-08
2.98; 5.55913; -6.85047e-08
3; 6.01813; -2.56017e-08
3.02; 5.75723; 2.25767e-08
3.04; 6.19297; 4.90389e-08
3.06; 6.87096; 5.60002e-08
3.08; 6.78348; 3.02146e-08
3.1; 5.95506; -2.17117e-08
3.12; 5.30426; -6.87253e-08
3.14; 5.71167; -6.3083e-08
3.16; 5.56848; -3.31493e-09
3.18; 6.58022; 5.6288e-08
3.2; 6.40792; 6.72374e-08
3.22; 6.11579; 2.92044e-08
3.24; 6.37839; -2.42507e-08
3.26; 6.09807; -5.59171e-08
3.28; 5.61602; -4.87734e-08
3.3; 5.43002; -5.44702e-09
3.32; 6.67163; 3.9482e-08
3.34; 6.62447; 5.11443e-08
3.36; 6.71259; 2.15899e-08
3.38; 6.49304; -1.87036e-08
3.4; 5.72156; -3.77783e-08
3.42; 5.71464; -2.69019e-08
3.44; 6.08997; -1.58621e-09
3.46; 6.28299; 1.96447e-08
3.48; 6.02076; 2.54195e-08
3.5; 6.54419; 1.52213e-08
3.52; 6.47884; -4.20308e-09
3.54; 5.78178; -1.88213e-08
3.56; 5.68886; -1.96148e-08
3.58; 5.56341; -6.11187e-09
3.6; 5.98001; 1.06751e-08
3.62; 6.45934; 1.78402e-08
3.64; 6.52013; 1.02519e-08
3.66; 6.20268; -4.20699e-09
3.68; 5.96767; -1.27805e-08
3.7; 6.11923; -9.69067e-09
3.72; 5.7635; -6.91041e-11
3.74; 6.16435; 7.42541e-09
3.76; 6.36975; 8.01216e-09
3.78; 6.50677; 2.94029e-09
3.8; 6.58517; -4.20819e-09
3.82; 6.1974; -7.37102e-09
3.84; 5.83244; -3.74414e-09
3.86; 5.67752; 3.3426e-09
3.88; 6.26349; 6.57268e-09
3.9; 6.12381; 3.15706e-09
3.92; 6.25238; -2.50514e-09
3.94; 6.3673; -4.96486e-09
3.96; 6.05061; -3.05822e-09
3.98; 5.86431; 4.05101e-10
4; 5.77879; 3.28951e-09
4.02; 5.90171; 4.13533e-09
4.04; 6.01408; 2.01357e-09
4.06; 6.51201; -1.96424e-09
4.08; 6.46303; -4.83947e-09
4.1; 6.06825; -3.7578e-09
4.12; 6.06498; 3.62652e-10
4.14; 6.00319; 4.08405e-09
4.16; 6.07284; 4.55226e-09
4.18; 6.21372; 1.65492e-09
4.2; 6.38504; -2.19386e-09
4.22; 6.40067; -4.45411e-09
4.24; 6.28947; -3.39196e-09
4.26; 6.17254; 2.93258e-11
4.28; 5.75608; 3.36517e-09
4.3; 5.91165; 4.16805e-09
4.32; 6.11808; 1.87778e-09
4.34; 6.22992; -1.66691e-09
4.36; 6.271; -3.85713e-09
4.38; 6.12398; -3.05526e-09
4.4; 6.00217; -9.50956e-11
4.42; 5.85247; 2.62785e-09
4.44; 6.0416; 3.18848e-09
4.46; 5.96083; 1.49474e-09
4.48; 6.19852; -9.02654e-10
4.5; 6.43773; -2.50874e-09
4.52; 6.31451; -2.34642e-09
4.54; 6.15271; -6.28267e-10
4.56; 6.02041; 1.48449e-09
4.58; 6.06948; 2.42278e-09
4.6; 6.09108; 1.49729e-09
4.62; 6.3357; -4.19917e-10
4.64; 6.34059; -1.80276e-09
4.66; 6.2041; -1.73136e-09
4.68; 6.19191; -5.10032e-10
4.7; 6.02266; 8.86255e-10
4.72; 5.90393; 1.54678e-09
4.74; 5.95157; 1.08093e-09
4.76; 6.14228; -9.08562e-11
4.78; 6.21513; -1.10917e-09
4.8; 6.18255; -1.20558e-09
4.82; 6.13695; -4.08188e-10
4.84; 5.92936; 5.72549e-10
4.86; 5.99286; 9.7567e-10
4.88; 6.06944; 6.09865e-10
4.9; 6.1408; -9.61377e-11
4.92; 6.27026; -5.97187e-10
4.94; 6.31764; -6.08348e-10
4.96; 6.27704; -2.2302e-10
4.98; 6.09621; 2.55377e-10
5; 6.10247; 4.99043e-10
5.02; 6.04289; 3.52281e-10
5.04; 6.17949; -3.39497e-11
5.06; 6.30043; -3.42665e-10
5.08; 6.23146; -3.41896e-10
5.1; 6.15636; -8.40324e-11
5.12; 6.06182; 1.87626e-10
5.14; 6.02106; 2.74258e-10
5.16; 5.93643; 1.42434e-10
5.18; 6.05851; -7.68307e-11
5.2; 6.14414; -2.13906e-10
5.22; 6.16774; -1.68305e-10
5.24; 6.19329; 1.29389e-11
5.26; 6.0819; 1.76636e-10
5.28; 6.00435; 1.82649e-10
5.3; 6.03896; 2.52522e-11
5.32; 6.16151; -1.51087e-10
5.34; 6.21751; -1.88579e-10
5.36; 6.25415; -6.16226e-11
5.38; 6.28374; 1.13119e-10
5.4; 6.17035; 1.82674e-10
5.42; 6.12782; 1.02577e-10
5.44; 6.08573; -5.17911e-11
5.46; 6.09289; -1.58101e-10
5.48; 6.17749; -1.42857e-10
5.5; 6.22232; -2.20232e-11
5.52; 6.19607; 1.14572e-10
5.54; 6.072; 1.63812e-10
5.56; 6.04905; 8.84169e-11
5.58; 5.98794; -5.37025e-11
5.6; 6.03033; -1.50863e-10
5.62; 6.11011; -1.28738e-10
5.64; 6.14264; -1.54906e-11
5.66; 6.17648; 1.00174e-10
5.68; 6.14855; 1.3751e-10
5.7; 6.11203; 7.95565e-11
5.72; 6.0441; -3.0691e-11
5.74; 6.12008; -1.17629e-10
5.76; 6.19042; -1.18709e-10
5.78; 6.22616; -3.2176e-11
5.8; 6.25786; 7.58996e-11
5.82; 6.20372; 1.202e-10
5.84; 6.1409; 7.30694e-11
5.86; 6.09861; -2.08657e-11
5.88; 6.10379; -9.00411e-11
5.9; 6.10918; -9.02731e-11
5.92; 6.15031; -2.99194e-11
5.94; 6.1874; 4.61412e-11
5.96; 6.12053; 8.448e-11
5.98; 6.07006; 6.08946e-11
6; 6.02915; -3.71908e-12
6.02; 6.0303; -5.96624e-11
6.04; 6.08306; -6.75134e-11
6.06; 6.13676; -2.77839e-11
6.08; 6.17276; 2.65091e-11
6.1; 6.15282; 5.57229e-11
6.12; 6.15882; 4.32218e-11
6.14; 6.11012; 2.99605e-12
6.16; 6.10827; -3.4201e-11
6.18; 6.1541; -4.30488e-11
6.2; 6.19421; -2.17611e-11
6.22; 6.22844; 1.18278e-11
6.24; 6.20708; 3.28866e-11
6.26; 6.16809; 2.849e-11
6.28; 6.09811; 4.40849e-12
6.3; 6.09913; -1.91626e-11
6.32; 6.10155; -2.52131e-11
6.34; 6.11063; -1.24464e-11
6.36; 6.14383; 6.33935e-12
6.38; 6.13422; 1.6862e-11
6.4; 6.10328; 1.39411e-11
6.42; 6.06293; 2.5818e-12
6.44; 6.05672; -8.52565e-12
6.46; 6.06902; -1.19262e-11
6.48; 6.11847; -6.20281e-12
6.5; 6.17132; 3.49641e-12
6.52; 6.16818; 8.72447e-12
6.54; 6.16352; 5.88999e-12
6.56; 6.14582; -1.19444e-12
6.58; 6.13068; -5.63312e-12
6.6; 6.13872; -4.48106e-12
6.62; 6.16544; -7.92519e-14
6.64; 6.19509; 3.91245e-12
6.66; 6.18844; 4.20989e-12
6.68; 6.17762; 7.77281e-13
6.7; 6.12301; -3.54587e-12
6.72; 6.09015; -4.99466e-12
6.74; 6.09089; -1.75488e-12
6.76; 6.09932; 3.39407e-12
6.78; 6.12008; 5.71301e-12
6.8; 6.12378; 3.13971e-12
6.82; 6.12153; -2.18853e-12
6.84; 6.0892; -5.69516e-12
6.86; 6.08402; -4.82495e-12
6.88; 6.08483; -1.11135e-13
6.9; 6.10629; 4.49835e-12
6.92; 6.15265; 5.79799e-12
6.94; 6.17451; 2.73193e-12
6.96; 6.17551; -2.30922e-12
6.98; 6.15682; -5.63404e-12
7; 6.14724; -4.81117e-12
7.02; 6.13756; -4.34464e-13
7.04; 6.14817; 4.12812e-12
7.06; 6.16941; 5.60193e-12
7.08; 6.1688; 2.90735e-12
7.1; 6.16346; -1.63449e-12
7.12; 6.13792; -4.74e-12
7.14; 6.10395; -4.3656e-12
7.16; 6.08495; -1.10397e-12
7.18; 6.08995; 2.72348e-12
7.2; 6.10849; 4.56024e-12
7.22; 6.11637; 3.1761e-12
7.24; 6.1262; -4.98703e-13
7.26; 6.11142; -3.57864e-12
7.28; 6.10115; -3.9349e-12
7.3; 6.10372; -1.3742e-12
7.32; 6.11344; 1.87874e-12
7.34; 6.13978; 3.46617e-12
7.36; 6.163; 2.60571e-12
7.38; 6.17952; 1.22261e-14
7.4; 6.16611; -2.18432e-12
7.42; 6.15493; -2.72534e-12
7.44; 6.14128; -1.38746e-12
7.46; 6.13733; 6.88608e-13
7.48; 6.14946; 2.21236e-12
7.5; 6.15362; 2.03271e-12
7.52; 6.15077; 3.98907e-13
7.54; 6.13391; -1.19827e-12
7.56; 6.11619; -1.82733e-12
7.58; 6.09369; -1.1306e-12
7.6; 6.08812; 1.77734e-13
7.62; 6.10053; 1.15265e-12
7.64; 6.112; 1.2319e-12
7.66; 6.12521; 4.91051e-13
7.68; 6.12602; -4.64624e-13
7.7; 6.1189; -9.20717e-13
7.72; 6.11529; -7.325e-13
7.74; 6.12277; -2.13961e-14
7.76; 6.1387; 5.78126e-13
7.78; 6.15348; 6.73966e-13
7.8; 6.17066; 2.79236e-13
7.82; 6.169; -2.35135e-13
7.84; 6.15821; -4.32502e-13
7.86; 6.14531; -2.30772e-13
7.88; 6.13416; 2.5108e-14
7.9; 6.13482; 2.50428e-13
7.92; 6.13808; 1.87115e-13
7.94; 6.14158; -1.96506e-15
7.96; 6.12991; -1.49783e-13
7.98; 6.11843; -4.75989e-14
8; 6.10385; 4.08303e-14
8.02; 6.09443; 8.27521e-14
8.04; 6.09961; 9.51972e-14
8.06; 6.10991; -7.20523e-14
8.08; 6.1239; -2.21176e-13
8.1; 6.13063; -1.17464e-13
8.12; 6.13325; 1.07419e-13
8.14; 6.12799; 3.11118e-13
8.16; 6.12917; 1.86887e-13
8.18; 6.13919; -2.13958e-14
8.2; 6.14931; -1.81863e-13
8.22; 6.16101; -2.29458e-13
8.24; 6.16416; -1.91252e-13
8.26; 6.15796; 8.1654e-14
8.28; 6.14566; 2.88412e-13
8.3; 6.13451; 2.28593e-13
8.32; 6.12829; 4.10468e-14
8.34; 6.12629; -1.72923e-13
8.36; 6.13053; -3.48251e-13
8.38; 6.12741; -9.36681e-14
8.4; 6.11956; 2.00874e-14
8.42; 6.11037; 1.95197e-13
8.44; 6.10276; 2.2882e-13
8.46; 6.10371; 1.23798e-13
8.48; 6.11095; -3.84272e-14
8.5; 6.12421; -2.23574e-13
8.52; 6.13228; -2.58286e-13
8.54; 6.13885; -5.69837e-14
8.56; 6.13884; 1.05233e-13
8.58; 6.13654; 2.23564e-13
8.6; 6.13991; 2.15485e-13
8.62; 6.14575; -4.60662e-14
8.64; 6.15379; -2.34043e-13
8.66; 6.15654; -2.17015e-13
8.68; 6.15462; -8.16543e-14
8.7; 6.1443; 5.78572e-14
8.72; 6.1335; 2.63308e-13
8.74; 6.12599; 1.12005e-13
8.76; 6.12103; 8.64611e-14
8.78; 6.122; -2.20739e-13
8.8; 6.12277; -1.60479e-13
8.82; 6.12078; 4.73795e-14
8.84; 6.11527; 1.27728e-13
8.86; 6.11066; 1.36679e-13
8.88; 6.10998; 4.58503e-15
8.9; 6.11424; -4.91248e-14
8.92; 6.12499; 1.35365e-14
8.94; 6.13421; -8.40563e-14
8.96; 6.14079; -1.65928e-14
8.98; 6.14367; -2.77272e-14
9; 6.14264; 4.06081e-14
9.02; 6.14203; 2.94736e-14
9.04; 6.14318; 1.81208e-14
9.06; 6.14766; 5.02145e-15
9.08; 6.14924; 2.61991e-15
9.1; 6.14866; -5.21803e-14
9.12; 6.14227; 7.72887e-14
9.14; 6.13233; 3.4933e-14
9.16; 6.12449; 5.895e-15
9.18; 6.11905; -5.0872e-14
9.2; 6.11828; 3.93005e-15
9.22; 6.1189; -5.58941e-14
9.24; 6.12061; 5.1964e-14
9.26; 6.11909; 7.33606e-14
9.28; 6.11709; 1.68117e-14
9.3; 6.11687; -1.46282e-14
9.32; 6.11915; -5.8294e-14
9.34; 6.12646; 4.91237e-14
9.36; 6.13498; 5.34898e-14
9.38; 6.14206; -5.37077e-14
9.4; 6.14513; -1.79025e-14
9.42; 6.14534; -8.33991e-14
9.44; 6.14373; 8.07792e-15
9.46; 6.14199; -3.515e-14
9.48; 6.14282; 1.96492e-14
9.5; 6.14317; -4.71584e-14
9.52; 6.14226; 1.2663e-14
9.54; 6.13854; -1.89947e-14
9.56; 6.1315; -2.53264e-14
9.58; 6.12405; 6.52814e-14
9.6; 6.11849; 7.09584e-14
9.62; 6.11715; 4.71601e-14
9.64; 6.11764; -9.10452e-14
9.66; 6.12021; -1.09603e-13
9.68; 6.12181; 3.07848e-14
9.7; 6.12197; 7.16124e-14
9.72; 6.12275; 2.61994e-14
9.74; 6.12447; -8.92956e-14
9.76; 6.12917; 1.20079e-13
9.78; 6.13523; -2.27056e-14
9.8; 6.14186; 5.13058e-14
9.82; 6.14527; -1.17675e-13
9.84; 6.14571; -7.64126e-15
9.86; 6.14404; 8.97303e-14
9.88; 6.14107; 4.78127e-14
9.9; 6.1394; -5.17428e-14
9.92; 6.13825; 5.30531e-14
9.94; 6.1371; 3.03475e-14
9.96; 6.13426; -5.87305e-14
9.98; 6.12989; -5.98225e-14
10; 6.12433; 5.28361e-14
10.02; 6.11931; 9.30093e-14
10.04; 6.11747; 5.45829e-14
10.06; 6.11803; -1.27287e-13
10.08; 6.12065; -3.16579e-14
10.1; 6.12368; 1.11785e-13
10.12; 6.12576; 6.41883e-14
10.14; 6.12726; -1.69203e-13
10.16; 6.12892; -1.30995e-13
10.18; 6.13213; 2.99102e-14
10.2; 6.13606; 1.5348e-13
10.22; 6.14081; 7.16093e-14
10.24; 6.14413; -8.90749e-14
10.26; 6.14474; -8.60185e-14
10.28; 6.1432; 2.18322e-16
10.3; 6.13994; 7.20465e-14
10.32; 6.13698; 1.09162e-14
10.34; 6.1345; -1.21389e-13
10.36; 6.13305; 3.12207e-14
10.38; 6.13087; 7.90347e-14
10.4; 6.12794; 1.55014e-14
10.42; 6.12445; 9.16984e-15
10.44; 6.12081; 6.33156e-15
10.46; 6.11903; 9.82482e-15
10.48; 6.11939; -6.35337e-14
10.5; 6.12193; -5.02154e-15
10.52; 6.12521; -3.71155e-15
10.54; 6.12843; 1.06979e-14
10.56; 6.13071; -3.38402e-14
10.58; 6.13232; 8.29625e-15
10.6; 6.13449; 1.09379e-13
10.62; 6.137; 7.9687e-14
10.64; 6.13991; -5.15236e-14
10.66; 6.14224; -6.6806e-14
10.68; 6.14289; -4.21359e-14
10.7; 6.14151; 2.68535e-14
10.72; 6.13848; -1.66798e-13
10.74; 6.13514; 2.18324e-15
10.76; 6.13199; 1.44094e-14
10.78; 6.12996; 3.71154e-15
10.8; 6.12835; -3.49323e-15
10.82; 6.12648; -2.07411e-14
10.84; 6.12446; 2.79459e-14
10.86; 6.12232; 5.89484e-14
10.88; 6.12118; 6.76814e-14
10.9; 6.12145; 1.02613e-14
10.92; 6.1237; 3.84252e-14
10.94; 6.12684; -1.1069e-13
10.96; 6.13021; -3.16568e-14
10.98; 6.13303; 8.05606e-14
11; 6.13476; -5.30519e-14
11.02; 6.13621; -5.34883e-14
11.04; 6.13756; -3.03464e-14
11.06; 6.13914; 2.09586e-14
11.08; 6.1403; 9.30041e-14
11.1; 6.1406; 5.56716e-14
11.12; 6.13939; -5.45802e-14
11.14; 6.13673; -8.2089e-14
11.16; 6.13355; -1.28811e-14
11.18; 6.13037; 3.55868e-14
11.2; 6.12805; 1.22262e-14
11.22; 6.12658; 5.87295e-14
11.24; 6.12558; -1.72477e-14
11.26; 6.12463; 2.46708e-14
11.28; 6.12371; -1.30995e-14
11.3; 6.12335; -6.06943e-14
11.32; 6.12382; -8.73295e-15
11.34; 6.12567; -4.73761e-14
11.36; 6.1285; 5.74186e-14
11.38; 6.13159; 1.65924e-14
11.4; 6.13436; 3.53678e-14
11.42; 6.13619; -1.96487e-14
11.44; 6.13727; -1.05229e-13
11.46; 6.13778; 1.74655e-14
11.48; 6.1383; 8.42709e-14
11.5; 6.13853; 9.34405e-14
11.52; 6.13827; -4.65021e-14
11.54; 6.13716; 2.75084e-14
11.56; 6.13493; 2.61985e-14
11.58; 6.13214; 1.37543e-14
11.6; 6.12927; -2.86003e-14
11.62; 6.12707; -1.0414e-13
11.64; 6.12568; -3.82067e-14
11.66; 6.12515; 4.80313e-14
11.68; 6.12502; 6.09123e-14
11.7; 6.12502; 4.58479e-15
11.72; 6.12534; -1.11344e-14
11.74; 6.12611; 2.42337e-14
11.76; 6.12769; 7.61939e-14
11.78; 6.13002; -1.06977e-14
11.8; 6.1327; 9.16939e-15
11.82; 6.13511; 1.03701e-13
11.84; 6.13678; 3.2311e-14
11.86; 6.13763; -1.45618e-13
11.88; 6.13768; -1.22039e-13
11.9; 6.13742; 4.21353e-14
11.92; 6.13695; 1.86007e-13
11.94; 6.1362; -2.16136e-14
11.96; 6.13504; -8.57996e-14
11.98; 6.13321; -5.78549e-14
12; 6.13094; -7.42292e-15
12.02; 6.12855; 8.51454e-14
12.04; 6.12667; 5.98202e-14
12.06; 6.12553; -2.35788e-14
12.08; 6.12524; -6.48416e-14
12.1; 6.1256; -2.77268e-14
12.12; 6.12623; -1.7684e-14
12.14; 6.12708; 6.85526e-14
12.16; 6.12811; 4.45372e-14
12.18; 6.12955; -3.55859e-14
12.2; 6.13138; -1.07631e-13
12.22; 6.13351; 1.09159e-15
12.24; 6.13546; 5.61074e-14
12.26; 6.13681; 3.47123e-14
12.28; 6.13741; 1.96485e-14
12.3; 6.1372; -3.75504e-14
12.32; 6.1365; -3.5149e-14
12.34; 6.13554; -5.52343e-14
12.36; 6.13447; -1.81204e-14
12.38; 6.13322; 4.30088e-14
12.4; 6.1317; 7.90316e-14
12.42; 6.12996; 3.47129e-14
12.44; 6.12813; -5.82915e-14
12.46; 6.12667; -6.98625e-15
12.48; 6.12583; 2.99099e-14
12.5; 6.12576; -3.2748e-15
12.52; 6.12637; -7.42287e-15
12.54; 6.12736; 4.9995e-14
12.56; 6.12854; 3.60225e-14
12.58; 6.12974; 1.39723e-14
12.6; 6.13108; -4.89029e-14
12.62; 6.13253; -2.40148e-14
12.64; 6.13408; 2.46697e-14
12.66; 6.13552; 3.29656e-14
12.68; 6.13649; 7.53187e-14
12.7; 6.13683; 2.72894e-14
12.72; 6.13644; -5.04309e-14
12.74; 6.13554; -2.40147e-14
12.76; 6.13432; -1.3099e-14
12.78; 6.13305; 4.51916e-14
12.8; 6.13179; 2.96912e-14
12.82; 6.1305; -8.86371e-14
12.84; 6.12921; -4.49736e-14
12.86; 6.12794; 3.92974e-14
12.88; 6.12694; -4.03889e-14
12.9; 6.12642; 7.09535e-14
12.92; 6.12655; -1.09159e-14
12.94; 6.12728; -1.24441e-14
12.96; 6.12842; -1.39723e-14
12.98; 6.12974; -5.63256e-14
13; 6.13101; -3.12191e-14
13.02; 6.13223; 7.4882e-14
13.04; 6.13338; 3.75501e-14
13.06; 6.13444; 2.55428e-14
13.08; 6.13537; -4.67192e-14
13.1; 6.13595; -6.44026e-14
13.12; 6.13603; 5.85082e-14
13.14; 6.13552; 4.60644e-14
13.16; 6.13455; 4.16982e-14
13.18; 6.13327; -6.98609e-14
13.2; 6.13195; -2.40148e-14
13.22; 6.13074; -7.29177e-14
13.24; 6.12966; 8.12138e-14
13.26; 6.12872; 9.34396e-14
13.28; 6.12793; 1.37321e-13
13.3; 6.12737; -3.60223e-14
13.32; 6.12717; -1.31208e-13
13.34; 6.12747; -8.51433e-14
13.36; 6.12826; 9.49673e-14
13.38; 6.1294; 1.07193e-13
13.4; 6.13071; 1.96483e-15
13.42; 6.13195; -6.04729e-14
13.44; 6.13303; -5.17403e-14
13.46; 6.1339; 3.34019e-14
13.48; 6.1346; -3.97329e-14
13.5; 6.13508; 8.0994e-14
13.52; 6.1353; -7.42264e-15
13.54; 6.13515; 1.00206e-13
13.56; 6.13456; 1.20072e-14
13.58; 6.13359; -4.8684e-14
13.6; 6.13238; -5.87265e-14
13.62; 6.13113; 1.79018e-14
13.64; 6.13002; 1.87751e-14
13.66; 6.12914; 2.59795e-14
13.68; 6.1285; -3.05641e-15
13.7; 6.12807; 5.69803e-14
13.72; 6.12789; -6.48396e-14
13.74; 6.12798; -1.43214e-13
13.76; 6.12841; -4.62826e-14
13.78; 6.12921; 1.39721e-13
13.8; 6.13028; 1.04354e-13
13.82; 6.13147; 2.1613e-14
13.84; 6.13259; -9.6494e-14
13.86; 6.13351; -5.85076e-14
13.88; 6.13416; -5.69793e-14
13.9; 6.13455; 2.48875e-14
13.92; 6.1347; 6.3747e-14
13.94; 6.13461; 8.68881e-14
13.96; 6.13427; 3.4275e-14
13.98; 6.13362; -1.89932e-14
14; 6.13271; -1.51727e-13
14.02; 6.13163; 5.0212e-15
14.04; 6.13053; 8.68887e-14
14.06; 6.12959; 8.25225e-14
14.08; 6.12889; 1.4627e-14
14.1; 6.12849; 9.38749e-15
14.12; 6.12835; -1.09593e-13
14.14; 6.12845; -1.89933e-14
14.16; 6.12876; 6.61488e-14
14.18; 6.12931; 1.15706e-13
14.2; 6.13008; 4.14793e-14
14.22; 6.13103; 1.94297e-14
14.24; 6.13205; 4.34439e-14
14.26; 6.13299; -3.01269e-14
14.28; 6.13373; -1.30113e-13
14.3; 6.13418; 3.27466e-14
14.32; 6.13433; 1.83381e-14
14.34; 6.13425; 5.65424e-14
14.36; 6.13394; -1.13522e-14
14.38; 6.13345; 4.54087e-14
14.4; 6.13278; -1.81198e-14
14.42; 6.13195; -2.46692e-14
14.44; 6.13103; 7.4226e-15
14.46; 6.13013; -1.3972e-14
14.48; 6.12938; 1.22255e-14
14.5; 6.12888; -3.55849e-14
14.52; 6.12867; 4.95568e-14
14.54; 6.12873; 7.35711e-14
14.56; 6.12902; 6.89864e-14
14.58; 6.12948; 5.67609e-15
14.6; 6.13009; -1.28803e-13
14.62; 6.13083; -3.01268e-14
14.64; 6.13164; -9.99859e-14
14.66; 6.13247; 1.28803e-14
14.68; 6.13321; 1.05662e-13
14.7; 6.13375; 5.89435e-14
14.72; 6.13402; -2.48872e-14
14.74; 6.13401; -9.73659e-14
14.76; 6.13375; -1.8338e-14
14.78; 6.13331; 2.31408e-14
